base_route_proxy_id,customer_configuration_id,customer_count,vehicle_count,seed,proxy_visit_order,node_id,node_type,latitude,longitude,demand_kg,service_time_min
C025_V03_S003_R03,C025_S003,25,3,3,5,C025_S003_N018,synthetic_customer,35.635416666666664,139.521875,11.0,6.0
C025_V03_S003_R03,C025_S003,25,3,3,6,C025_S003_N012,synthetic_customer,35.63125,139.459375,20.0,15.0
C025_V03_S003_R03,C025_S003,25,3,3,7,C025_S003_N013,synthetic_customer,35.62708333333333,139.43437500000002,20.0,13.0
C025_V03_S003_R03,C025_S003,25,3,3,8,C025_S003_N019,synthetic_customer,35.577083333333334,139.42812500000002,6.0,13.0
C025_V03_S003_R03,C025_S003,25,3,3,0,DEP_071,depot_proxy,35.696638,139.565858,0.0,0.0
C025_V05_S003_R01,C025_S003,25,5,3,1,C025_S003_N015,synthetic_customer,35.73125,139.721875,6.0,5.0
C025_V05_S003_R01,C025_S003,25,5,3,2,C025_S003_N001,synthetic_customer,35.702083333333334,139.765625,22.0,9.0
C025_V05_S003_R01,C025_S003,25,5,3,3,C025_S003_N025,synthetic_customer,35.76875,139.834375,17.0,6.0
C025_V05_S003_R01,C025_S003,25,5,3,4,C025_S003_N006,synthetic_customer,35.78125,139.834375,9.0,12.0
C025_V05_S003_R01,C025_S003,25,5,3,5,C025_S003_N003,synthetic_customer,35.78541666666666,139.828125,29.0,12.0
C025_V05_S003_R01,C025_S003,25,5,3,6,C025_S003_N004,synthetic_customer,35.793749999999996,139.765625,26.0,5.0
C025_V05_S003_R01,C025_S003,25,5,3,0,DEP_071,depot_proxy,35.696638,139.565858,0.0,0.0
C025_V05_S003_R02,C025_S003,25,5,3,1,C025_S003_N022,synthetic_customer,35.639583333333334,139.521875,17.0,8.0
C025_V05_S003_R02,C025_S003,25,5,3,2,C025_S003_N018,synthetic_customer,35.635416666666664,139.521875,11.0,6.0
C025_V05_S003_R02,C025_S003,25,5,3,3,C025_S003_N021,synthetic_customer,35.64791666666667,139.49687500000002,11.0,9.0
C025_V05_S003_R02,C025_S003,25,5,3,4,C025_S003_N012,synthetic_customer,35.63125,139.459375,20.0,15.0
C025_V05_S003_R02,C025_S003,25,5,3,5,C025_S003_N013,synthetic_customer,35.62708333333333,139.43437500000002,20.0,13.0
C025_V05_S003_R02,C025_S003,25,5,3,6,C025_S003_N019,synthetic_customer,35.577083333333334,139.42812500000002,6.0,13.0
C025_V05_S003_R02,C025_S003,25,5,3,7,C025_S003_N005,synthetic_customer,35.71875,139.46562500000002,29.0,15.0
C025_V05_S003_R02,C025_S003,25,5,3,0,DEP_071,depot_proxy,35.696638,139.565858,0.0,0.0
C025_V05_S003_R03,C025_S003,25,5,3,1,C025_S003_N010,synthetic_customer,35.66458333333334,139.703125,12.0,10.0
C025_V05_S003_R03,C025_S003,25,5,3,2,C025_S003_N007,synthetic_customer,35.62291666666667,139.67812500000002,24.0,12.0
C025_V05_S003_R03,C025_S003,25,5,3,3,C025_S003_N009,synthetic_customer,35.60208333333333,139.74062500000002,17.0,5.0
C025_V05_S003_R03,C025_S003,25,5,3,4,C025_S003_N014,synthetic_customer,35.56875,139.703125,11.0,15.0
C025_V05_S003_R03,C025_S003,25,5,3,0,DEP_071,depot_proxy,35.696638,139.565858,0.0,0.0
C025_V05_S003_R04,C025_S003,25,5,3,1,C025_S003_N017,synthetic_customer,35.760416666666664,139.315625,29.0,14.0
C025_V05_S003_R04,C025_S003,25,5,3,2,C025_S003_N023,synthetic_customer,35.78125,139.284375,7.0,15.0
C025_V05_S003_R04,C025_S003,25,5,3,3,C025_S003_N024,synthetic_customer,35.80208333333333,139.221875,13.0,12.0
C025_V05_S003_R04,C025_S003,25,5,3,0,DEP_071,depot_proxy,35.696638,139.565858,0.0,0.0
C025_V05_S003_R05,C025_S003,25,5,3,1,C025_S003_N002,synthetic_customer,35.71041666666667,139.55937500000002,18.0,5.0
C025_V05_S003_R05,C025_S003,25,5,3,2,C025_S003_N008,synthetic_customer,35.73958333333334,139.61562500000002,7.0,10.0
C025_V05_S003_R05,C025_S003,25,5,3,3,C025_S003_N011,synthetic_customer,35.73125,139.628125,25.0,15.0
C025_V05_S003_R05,C025_S003,25,5,3,4,C025_S003_N016,synthetic_customer,35.706250000000004,139.646875,21.0,9.0
C025_V05_S003_R05,C025_S003,25,5,3,5,C025_S003_N020,synthetic_customer,35.797916666666666,139.665625,29.0,7.0
C025_V05_S003_R05,C025_S003,25,5,3,0,DEP_071,depot_proxy,35.696638,139.565858,0.0,0.0
C025_V01_S004_R01,C025_S004,25,1,4,1,C025_S004_N023,synthetic_customer,35.68958333333334,139.68437500000002,28.0,10.0
C025_V01_S004_R01,C025_S004,25,1,4,2,C025_S004_N015,synthetic_customer,35.635416666666664,139.68437500000002,8.0,14.0
C025_V01_S004_R01,C025_S004,25,1,4,3,C025_S004_N003,synthetic_customer,35.60208333333333,139.734375,30.0,10.0
C025_V01_S004_R01,C025_S004,25,1,4,4,C025_S004_N002,synthetic_customer,35.581250000000004,139.721875,25.0,10.0
C025_V01_S004_R01,C025_S004,25,1,4,5,C025_S004_N022,synthetic_customer,35.547916666666666,139.721875,13.0,14.0
C025_V01_S004_R01,C025_S004,25,1,4,6,C025_S004_N021,synthetic_customer,35.577083333333334,139.67812500000002,17.0,15.0
C025_V01_S004_R01,C025_S004,25,1,4,7,C025_S004_N011,synthetic_customer,35.66041666666667,139.80937500000002,18.0,7.0
C025_V01_S004_R01,C025_S004,25,1,4,8,C025_S004_N014,synthetic_customer,35.68541666666667,139.815625,29.0,5.0
C025_V01_S004_R01,C025_S004,25,1,4,9,C025_S004_N013,synthetic_customer,35.681250000000006,139.84062500000002,28.0,6.0
C025_V01_S004_R01,C025_S004,25,1,4,10,C025_S004_N005,synthetic_customer,35.706250000000004,139.86562500000002,24.0,12.0
C025_V01_S004_R01,C025_S004,25,1,4,11,C025_S004_N010,synthetic_customer,35.706250000000004,139.80937500000002,8.0,15.0
C025_V01_S004_R01,C025_S004,25,1,4,12,C025_S004_N018,synthetic_customer,35.75208333333333,139.790625,15.0,9.0
C025_V01_S004_R01,C025_S004,25,1,4,13,C025_S004_N019,synthetic_customer,35.764583333333334,139.753125,11.0,8.0
C025_V01_S004_R01,C025_S004,25,1,4,14,C025_S004_N001,synthetic_customer,35.77708333333333,139.728125,18.0,5.0
C025_V01_S004_R01,C025_S004,25,1,4,15,C025_S004_N012,synthetic_customer,35.743750000000006,139.71562500000002,12.0,5.0
C025_V01_S004_R01,C025_S004,25,1,4,16,C025_S004_N007,synthetic_customer,35.78958333333333,139.68437500000002,26.0,13.0
C025_V01_S004_R01,C025_S004,25,1,4,17,C025_S004_N016,synthetic_customer,35.78958333333333,139.659375,27.0,13.0
C025_V01_S004_R01,C025_S004,25,1,4,18,C025_S004_N020,synthetic_customer,35.76875,139.584375,30.0,5.0
C025_V01_S004_R01,C025_S004,25,1,4,19,C025_S004_N009,synthetic_customer,35.66458333333334,139.503125,29.0,10.0
C025_V01_S004_R01,C025_S004,25,1,4,20,C025_S004_N024,synthetic_customer,35.67291666666667,139.478125,23.0,6.0
C025_V01_S004_R01,C025_S004,25,1,4,21,C025_S004_N025,synthetic_customer,35.65208333333334,139.440625,22.0,5.0
C025_V01_S004_R01,C025_S004,25,1,4,22,C025_S004_N004,synthetic_customer,35.60625,139.46562500000002,22.0,10.0
C025_V01_S004_R01,C025_S004,25,1,4,23,C025_S004_N006,synthetic_customer,35.56875,139.440625,10.0,8.0
C025_V01_S004_R01,C025_S004,25,1,4,24,C025_S004_N017,synthetic_customer,35.64375,139.296875,14.0,12.0
C025_V01_S004_R01,C025_S004,25,1,4,25,C025_S004_N008,synthetic_customer,35.677083333333336,139.271875,5.0,12.0
C025_V01_S004_R01,C025_S004,25,1,4,0,DEP_022,depot_proxy,35.676843,139.613799,0.0,0.0
C025_V03_S004_R01,C025_S004,25,3,4,1,C025_S004_N015,synthetic_customer,35.635416666666664,139.68437500000002,8.0,14.0
C025_V03_S004_R01,C025_S004,25,3,4,2,C025_S004_N003,synthetic_customer,35.60208333333333,139.734375,30.0,10.0
C025_V03_S004_R01,C025_S004,25,3,4,3,C025_S004_N002,synthetic_customer,35.581250000000004,139.721875,25.0,10.0
C025_V03_S004_R01,C025_S004,25,3,4,4,C025_S004_N022,synthetic_customer,35.547916666666666,139.721875,13.0,14.0
C025_V03_S004_R01,C025_S004,25,3,4,5,C025_S004_N021,synthetic_customer,35.577083333333334,139.67812500000002,17.0,15.0
C025_V03_S004_R01,C025_S004,25,3,4,6,C025_S004_N011,synthetic_customer,35.66041666666667,139.80937500000002,18.0,7.0
C025_V03_S004_R01,C025_S004,25,3,4,7,C025_S004_N014,synthetic_customer,35.68541666666667,139.815625,29.0,5.0
C025_V03_S004_R01,C025_S004,25,3,4,8,C025_S004_N013,synthetic_customer,35.681250000000006,139.84062500000002,28.0,6.0
C025_V03_S004_R01,C025_S004,25,3,4,9,C025_S004_N005,synthetic_customer,35.706250000000004,139.86562500000002,24.0,12.0
C025_V03_S004_R01,C025_S004,25,3,4,10,C025_S004_N010,synthetic_customer,35.706250000000004,139.80937500000002,8.0,15.0
C025_V03_S004_R01,C025_S004,25,3,4,0,DEP_022,depot_proxy,35.676843,139.613799,0.0,0.0
C025_V03_S004_R02,C025_S004,25,3,4,1,C025_S004_N009,synthetic_customer,35.66458333333334,139.503125,29.0,10.0
C025_V03_S004_R02,C025_S004,25,3,4,2,C025_S004_N024,synthetic_customer,35.67291666666667,139.478125,23.0,6.0
C025_V03_S004_R02,C025_S004,25,3,4,3,C025_S004_N025,synthetic_customer,35.65208333333334,139.440625,22.0,5.0
C025_V03_S004_R02,C025_S004,25,3,4,4,C025_S004_N004,synthetic_customer,35.60625,139.46562500000002,22.0,10.0
C025_V03_S004_R02,C025_S004,25,3,4,5,C025_S004_N006,synthetic_customer,35.56875,139.440625,10.0,8.0
C025_V03_S004_R02,C025_S004,25,3,4,6,C025_S004_N017,synthetic_customer,35.64375,139.296875,14.0,12.0
C025_V03_S004_R02,C025_S004,25,3,4,7,C025_S004_N008,synthetic_customer,35.677083333333336,139.271875,5.0,12.0
C025_V03_S004_R02,C025_S004,25,3,4,0,DEP_022,depot_proxy,35.676843,139.613799,0.0,0.0
C025_V03_S004_R03,C025_S004,25,3,4,1,C025_S004_N023,synthetic_customer,35.68958333333334,139.68437500000002,28.0,10.0
C025_V03_S004_R03,C025_S004,25,3,4,2,C025_S004_N012,synthetic_customer,35.743750000000006,139.71562500000002,12.0,5.0
C025_V03_S004_R03,C025_S004,25,3,4,3,C025_S004_N001,synthetic_customer,35.77708333333333,139.728125,18.0,5.0
C025_V03_S004_R03,C025_S004,25,3,4,4,C025_S004_N019,synthetic_customer,35.764583333333334,139.753125,11.0,8.0
C025_V03_S004_R03,C025_S004,25,3,4,5,C025_S004_N018,synthetic_customer,35.75208333333333,139.790625,15.0,9.0
C025_V03_S004_R03,C025_S004,25,3,4,6,C025_S004_N007,synthetic_customer,35.78958333333333,139.68437500000002,26.0,13.0
C025_V03_S004_R03,C025_S004,25,3,4,7,C025_S004_N016,synthetic_customer,35.78958333333333,139.659375,27.0,13.0
C025_V03_S004_R03,C025_S004,25,3,4,8,C025_S004_N020,synthetic_customer,35.76875,139.584375,30.0,5.0
C025_V03_S004_R03,C025_S004,25,3,4,0,DEP_022,depot_proxy,35.676843,139.613799,0.0,0.0
C025_V05_S004_R01,C025_S004,25,5,4,1,C025_S004_N023,synthetic_customer,35.68958333333334,139.68437500000002,28.0,10.0
C025_V05_S004_R01,C025_S004,25,5,4,2,C025_S004_N012,synthetic_customer,35.743750000000006,139.71562500000002,12.0,5.0
C025_V05_S004_R01,C025_S004,25,5,4,3,C025_S004_N001,synthetic_customer,35.77708333333333,139.728125,18.0,5.0
C025_V05_S004_R01,C025_S004,25,5,4,4,C025_S004_N019,synthetic_customer,35.764583333333334,139.753125,11.0,8.0
C025_V05_S004_R01,C025_S004,25,5,4,5,C025_S004_N007,synthetic_customer,35.78958333333333,139.68437500000002,26.0,13.0
C025_V05_S004_R01,C025_S004,25,5,4,6,C025_S004_N016,synthetic_customer,35.78958333333333,139.659375,27.0,13.0
C025_V05_S004_R01,C025_S004,25,5,4,7,C025_S004_N020,synthetic_customer,35.76875,139.584375,30.0,5.0
C025_V05_S004_R01,C025_S004,25,5,4,0,DEP_022,depot_proxy,35.676843,139.613799,0.0,0.0
C025_V05_S004_R02,C025_S004,25,5,4,1,C025_S004_N017,synthetic_customer,35.64375,139.296875,14.0,12.0
C025_V05_S004_R02,C025_S004,25,5,4,2,C025_S004_N008,synthetic_customer,35.677083333333336,139.271875,5.0,12.0
C025_V05_S004_R02,C025_S004,25,5,4,0,DEP_022,depot_proxy,35.676843,139.613799,0.0,0.0
C025_V05_S004_R03,C025_S004,25,5,4,1,C025_S004_N011,synthetic_customer,35.66041666666667,139.80937500000002,18.0,7.0
C025_V05_S004_R03,C025_S004,25,5,4,2,C025_S004_N014,synthetic_customer,35.68541666666667,139.815625,29.0,5.0
C025_V05_S004_R03,C025_S004,25,5,4,3,C025_S004_N013,synthetic_customer,35.681250000000006,139.84062500000002,28.0,6.0
C025_V05_S004_R03,C025_S004,25,5,4,4,C025_S004_N005,synthetic_customer,35.706250000000004,139.86562500000002,24.0,12.0
C025_V05_S004_R03,C025_S004,25,5,4,5,C025_S004_N010,synthetic_customer,35.706250000000004,139.80937500000002,8.0,15.0
C025_V05_S004_R03,C025_S004,25,5,4,6,C025_S004_N018,synthetic_customer,35.75208333333333,139.790625,15.0,9.0
C025_V05_S004_R03,C025_S004,25,5,4,0,DEP_022,depot_proxy,35.676843,139.613799,0.0,0.0
C025_V05_S004_R04,C025_S004,25,5,4,1,C025_S004_N009,synthetic_customer,35.66458333333334,139.503125,29.0,10.0
C025_V05_S004_R04,C025_S004,25,5,4,2,C025_S004_N024,synthetic_customer,35.67291666666667,139.478125,23.0,6.0
C025_V05_S004_R04,C025_S004,25,5,4,3,C025_S004_N025,synthetic_customer,35.65208333333334,139.440625,22.0,5.0
C025_V05_S004_R04,C025_S004,25,5,4,4,C025_S004_N004,synthetic_customer,35.60625,139.46562500000002,22.0,10.0
C025_V05_S004_R04,C025_S004,25,5,4,5,C025_S004_N006,synthetic_customer,35.56875,139.440625,10.0,8.0
C025_V05_S004_R04,C025_S004,25,5,4,0,DEP_022,depot_proxy,35.676843,139.613799,0.0,0.0
C025_V05_S004_R05,C025_S004,25,5,4,1,C025_S004_N015,synthetic_customer,35.635416666666664,139.68437500000002,8.0,14.0
C025_V05_S004_R05,C025_S004,25,5,4,2,C025_S004_N003,synthetic_customer,35.60208333333333,139.734375,30.0,10.0
C025_V05_S004_R05,C025_S004,25,5,4,3,C025_S004_N002,synthetic_customer,35.581250000000004,139.721875,25.0,10.0
C025_V05_S004_R05,C025_S004,25,5,4,4,C025_S004_N022,synthetic_customer,35.547916666666666,139.721875,13.0,14.0
C025_V05_S004_R05,C025_S004,25,5,4,5,C025_S004_N021,synthetic_customer,35.577083333333334,139.67812500000002,17.0,15.0
C025_V05_S004_R05,C025_S004,25,5,4,0,DEP_022,depot_proxy,35.676843,139.613799,0.0,0.0
C025_V01_S005_R01,C025_S005,25,1,5,1,C025_S005_N021,synthetic_customer,35.71875,139.665625,16.0,8.0
C025_V01_S005_R01,C025_S005,25,1,5,2,C025_S005_N011,synthetic_customer,35.71458333333334,139.640625,22.0,12.0
C025_V01_S005_R01,C025_S005,25,1,5,3,C025_S005_N020,synthetic_customer,35.72291666666667,139.62187500000002,15.0,15.0
C025_V01_S005_R01,C025_S005,25,1,5,4,C025_S005_N024,synthetic_customer,35.702083333333334,139.609375,27.0,5.0
C025_V01_S005_R01,C025_S005,25,1,5,5,C025_S005_N013,synthetic_customer,35.743750000000006,139.640625,9.0,7.0
C025_V01_S005_R01,C025_S005,25,1,5,6,C025_S005_N015,synthetic_customer,35.747916666666676,139.665625,27.0,6.0
C025_V01_S005_R01,C025_S005,25,1,5,7,C025_S005_N023,synthetic_customer,35.76875,139.67812500000002,14.0,10.0
C025_V01_S005_R01,C025_S005,25,1,5,8,C025_S005_N017,synthetic_customer,35.78541666666666,139.665625,27.0,6.0
C025_V01_S005_R01,C025_S005,25,1,5,9,C025_S005_N004,synthetic_customer,35.760416666666664,139.728125,29.0,5.0
C025_V01_S005_R01,C025_S005,25,1,5,10,C025_S005_N003,synthetic_customer,35.71458333333334,139.790625,23.0,9.0
C025_V01_S005_R01,C025_S005,25,1,5,11,C025_S005_N006,synthetic_customer,35.677083333333336,139.834375,9.0,6.0
C025_V01_S005_R01,C025_S005,25,1,5,12,C025_S005_N014,synthetic_customer,35.71458333333334,139.86562500000002,27.0,10.0
C025_V01_S005_R01,C025_S005,25,1,5,13,C025_S005_N005,synthetic_customer,35.77708333333333,139.87187500000002,18.0,10.0
C025_V01_S005_R01,C025_S005,25,1,5,14,C025_S005_N008,synthetic_customer,35.793749999999996,139.80312500000002,22.0,14.0
C025_V01_S005_R01,C025_S005,25,1,5,15,C025_S005_N007,synthetic_customer,35.80208333333333,139.796875,6.0,15.0
C025_V01_S005_R01,C025_S005,25,1,5,16,C025_S005_N025,synthetic_customer,35.66041666666667,139.759375,19.0,6.0
C025_V01_S005_R01,C025_S005,25,1,5,17,C025_S005_N012,synthetic_customer,35.63125,139.68437500000002,23.0,8.0
C025_V01_S005_R01,C025_S005,25,1,5,18,C025_S005_N001,synthetic_customer,35.61875,139.67812500000002,25.0,8.0
C025_V01_S005_R01,C025_S005,25,1,5,19,C025_S005_N018,synthetic_customer,35.639583333333334,139.65312500000002,24.0,11.0
C025_V01_S005_R01,C025_S005,25,1,5,20,C025_S005_N002,synthetic_customer,35.62291666666667,139.603125,23.0,12.0
C025_V01_S005_R01,C025_S005,25,1,5,21,C025_S005_N019,synthetic_customer,35.63125,139.59062500000002,18.0,12.0
C025_V01_S005_R01,C025_S005,25,1,5,22,C025_S005_N010,synthetic_customer,35.67291666666667,139.55937500000002,19.0,13.0
C025_V01_S005_R01,C025_S005,25,1,5,23,C025_S005_N009,synthetic_customer,35.66458333333334,139.49687500000002,5.0,13.0
C025_V01_S005_R01,C025_S005,25,1,5,24,C025_S005_N016,synthetic_customer,35.69375,139.49062500000002,27.0,5.0
C025_V01_S005_R01,C025_S005,25,1,5,25,C025_S005_N022,synthetic_customer,35.58958333333334,139.46562500000002,30.0,12.0
C025_V01_S005_R01,C025_S005,25,1,5,0,DEP_438,depot_proxy,35.705833,139.665566,0.0,0.0
C025_V03_S005_R01,C025_S005,25,3,5,1,C025_S005_N025,synthetic_customer,35.66041666666667,139.759375,19.0,6.0
C025_V03_S005_R01,C025_S005,25,3,5,2,C025_S005_N003,synthetic_customer,35.71458333333334,139.790625,23.0,9.0
C025_V03_S005_R01,C025_S005,25,3,5,3,C025_S005_N006,synthetic_customer,35.677083333333336,139.834375,9.0,6.0
C025_V03_S005_R01,C025_S005,25,3,5,4,C025_S005_N014,synthetic_customer,35.71458333333334,139.86562500000002,27.0,10.0
C025_V03_S005_R01,C025_S005,25,3,5,5,C025_S005_N005,synthetic_customer,35.77708333333333,139.87187500000002,18.0,10.0
C025_V03_S005_R01,C025_S005,25,3,5,6,C025_S005_N008,synthetic_customer,35.793749999999996,139.80312500000002,22.0,14.0
C025_V03_S005_R01,C025_S005,25,3,5,7,C025_S005_N007,synthetic_customer,35.80208333333333,139.796875,6.0,15.0
C025_V03_S005_R01,C025_S005,25,3,5,0,DEP_438,depot_proxy,35.705833,139.665566,0.0,0.0
C025_V03_S005_R02,C025_S005,25,3,5,1,C025_S005_N021,synthetic_customer,35.71875,139.665625,16.0,8.0
C025_V03_S005_R02,C025_S005,25,3,5,2,C025_S005_N011,synthetic_customer,35.71458333333334,139.640625,22.0,12.0
C025_V03_S005_R02,C025_S005,25,3,5,3,C025_S005_N020,synthetic_customer,35.72291666666667,139.62187500000002,15.0,15.0
C025_V03_S005_R02,C025_S005,25,3,5,4,C025_S005_N024,synthetic_customer,35.702083333333334,139.609375,27.0,5.0
C025_V03_S005_R02,C025_S005,25,3,5,5,C025_S005_N013,synthetic_customer,35.743750000000006,139.640625,9.0,7.0
C025_V03_S005_R02,C025_S005,25,3,5,6,C025_S005_N015,synthetic_customer,35.747916666666676,139.665625,27.0,6.0
C025_V03_S005_R02,C025_S005,25,3,5,7,C025_S005_N023,synthetic_customer,35.76875,139.67812500000002,14.0,10.0
C025_V03_S005_R02,C025_S005,25,3,5,8,C025_S005_N017,synthetic_customer,35.78541666666666,139.665625,27.0,6.0
C025_V03_S005_R02,C025_S005,25,3,5,9,C025_S005_N004,synthetic_customer,35.760416666666664,139.728125,29.0,5.0
C025_V03_S005_R02,C025_S005,25,3,5,10,C025_S005_N012,synthetic_customer,35.63125,139.68437500000002,23.0,8.0
C025_V03_S005_R02,C025_S005,25,3,5,11,C025_S005_N001,synthetic_customer,35.61875,139.67812500000002,25.0,8.0
C025_V03_S005_R02,C025_S005,25,3,5,12,C025_S005_N018,synthetic_customer,35.639583333333334,139.65312500000002,24.0,11.0
C025_V03_S005_R02,C025_S005,25,3,5,0,DEP_438,depot_proxy,35.705833,139.665566,0.0,0.0
C025_V03_S005_R03,C025_S005,25,3,5,1,C025_S005_N010,synthetic_customer,35.67291666666667,139.55937500000002,19.0,13.0
C025_V03_S005_R03,C025_S005,25,3,5,2,C025_S005_N019,synthetic_customer,35.63125,139.59062500000002,18.0,12.0
C025_V03_S005_R03,C025_S005,25,3,5,3,C025_S005_N002,synthetic_customer,35.62291666666667,139.603125,23.0,12.0
C025_V03_S005_R03,C025_S005,25,3,5,4,C025_S005_N009,synthetic_customer,35.66458333333334,139.49687500000002,5.0,13.0
C025_V03_S005_R03,C025_S005,25,3,5,5,C025_S005_N016,synthetic_customer,35.69375,139.49062500000002,27.0,5.0
C025_V03_S005_R03,C025_S005,25,3,5,6,C025_S005_N022,synthetic_customer,35.58958333333334,139.46562500000002,30.0,12.0
C025_V03_S005_R03,C025_S005,25,3,5,0,DEP_438,depot_proxy,35.705833,139.665566,0.0,0.0
C025_V05_S005_R01,C025_S005,25,5,5,1,C025_S005_N025,synthetic_customer,35.66041666666667,139.759375,19.0,6.0
C025_V05_S005_R01,C025_S005,25,5,5,2,C025_S005_N003,synthetic_customer,35.71458333333334,139.790625,23.0,9.0
C025_V05_S005_R01,C025_S005,25,5,5,3,C025_S005_N006,synthetic_customer,35.677083333333336,139.834375,9.0,6.0
C025_V05_S005_R01,C025_S005,25,5,5,4,C025_S005_N014,synthetic_customer,35.71458333333334,139.86562500000002,27.0,10.0
C025_V05_S005_R01,C025_S005,25,5,5,0,DEP_438,depot_proxy,35.705833,139.665566,0.0,0.0
C025_V05_S005_R02,C025_S005,25,5,5,1,C025_S005_N021,synthetic_customer,35.71875,139.665625,16.0,8.0
C025_V05_S005_R02,C025_S005,25,5,5,2,C025_S005_N011,synthetic_customer,35.71458333333334,139.640625,22.0,12.0
C025_V05_S005_R02,C025_S005,25,5,5,3,C025_S005_N020,synthetic_customer,35.72291666666667,139.62187500000002,15.0,15.0
C025_V05_S005_R02,C025_S005,25,5,5,4,C025_S005_N024,synthetic_customer,35.702083333333334,139.609375,27.0,5.0
C025_V05_S005_R02,C025_S005,25,5,5,5,C025_S005_N013,synthetic_customer,35.743750000000006,139.640625,9.0,7.0
C025_V05_S005_R02,C025_S005,25,5,5,6,C025_S005_N015,synthetic_customer,35.747916666666676,139.665625,27.0,6.0
C025_V05_S005_R02,C025_S005,25,5,5,7,C025_S005_N023,synthetic_customer,35.76875,139.67812500000002,14.0,10.0
C025_V05_S005_R02,C025_S005,25,5,5,8,C025_S005_N017,synthetic_customer,35.78541666666666,139.665625,27.0,6.0
C025_V05_S005_R02,C025_S005,25,5,5,9,C025_S005_N004,synthetic_customer,35.760416666666664,139.728125,29.0,5.0
C025_V05_S005_R02,C025_S005,25,5,5,0,DEP_438,depot_proxy,35.705833,139.665566,0.0,0.0
C025_V05_S005_R03,C025_S005,25,5,5,1,C025_S005_N010,synthetic_customer,35.67291666666667,139.55937500000002,19.0,13.0
C025_V05_S005_R03,C025_S005,25,5,5,2,C025_S005_N009,synthetic_customer,35.66458333333334,139.49687500000002,5.0,13.0
C025_V05_S005_R03,C025_S005,25,5,5,3,C025_S005_N016,synthetic_customer,35.69375,139.49062500000002,27.0,5.0
C025_V05_S005_R03,C025_S005,25,5,5,4,C025_S005_N022,synthetic_customer,35.58958333333334,139.46562500000002,30.0,12.0
C025_V05_S005_R03,C025_S005,25,5,5,0,DEP_438,depot_proxy,35.705833,139.665566,0.0,0.0
C025_V05_S005_R04,C025_S005,25,5,5,1,C025_S005_N008,synthetic_customer,35.793749999999996,139.80312500000002,22.0,14.0
C025_V05_S005_R04,C025_S005,25,5,5,2,C025_S005_N007,synthetic_customer,35.80208333333333,139.796875,6.0,15.0
C025_V05_S005_R04,C025_S005,25,5,5,3,C025_S005_N005,synthetic_customer,35.77708333333333,139.87187500000002,18.0,10.0
C025_V05_S005_R04,C025_S005,25,5,5,0,DEP_438,depot_proxy,35.705833,139.665566,0.0,0.0
