file,referenced_by,references_to,used_in_latest_presentation,used_in_current_analysis,required_for_reproduction,classification
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/core/function_base.data.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/core/function_base.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/core/function_base.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/core/function_base.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/core/multiarray.data.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/core/multiarray.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/core/multiarray.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/core/multiarray.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/core/numeric.data.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/core/numeric.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/core/numeric.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/core/numeric.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/core/numerictypes.data.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/core/numerictypes.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/core/numerictypes.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/core/numerictypes.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/core/records.data.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/core/records.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/core/records.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/core/records.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/core/shape_base.data.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/core/shape_base.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/core/shape_base.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/core/shape_base.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/core/umath.data.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/core/umath.py,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/core/umath.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/core/umath.py,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/ctypeslib.data.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/ctypeslib.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/ctypeslib.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/ctypeslib.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/dtypes.data.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/dtypes.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/dtypes.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/dtypes.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/exceptions.data.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/exceptions.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/exceptions.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/exceptions.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/fft/__init__.data.json,,numpy._pytesttester.Py; /opt/anaconda3/lib/python3.11/site-packages/numpy/fft/__init__.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/fft/__init__.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/fft/__init__.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/fft/_pocketfft.data.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/fft/_pocketfft.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/fft/_pocketfft.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/fft/_pocketfft.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/fft/helper.data.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/fft/helper.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/fft/helper.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/fft/helper.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/lib/__init__.data.json,,numpy._pytesttester.Py; /opt/anaconda3/lib/python3.11/site-packages/numpy/lib/__init__.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/lib/__init__.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/lib/__init__.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/lib/_version.data.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/lib/_version.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/lib/_version.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/lib/_version.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/lib/arraypad.data.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/lib/arraypad.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/lib/arraypad.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/lib/arraypad.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/lib/arraysetops.data.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/lib/arraysetops.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/lib/arraysetops.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/lib/arraysetops.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/lib/arrayterator.data.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/lib/arrayterator.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/lib/arrayterator.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/lib/arrayterator.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/lib/format.data.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/lib/format.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/lib/format.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/lib/format.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/lib/function_base.data.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/lib/function_base.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/lib/function_base.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/lib/function_base.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/lib/histograms.data.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/lib/histograms.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/lib/histograms.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/lib/histograms.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/lib/index_tricks.data.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/lib/index_tricks.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/lib/index_tricks.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/lib/index_tricks.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/lib/mixins.data.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/lib/mixins.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/lib/mixins.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/lib/mixins.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/lib/nanfunctions.data.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/lib/nanfunctions.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/lib/nanfunctions.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/lib/nanfunctions.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/lib/npyio.data.json,,numpy.lib.npyio.NpzFile.pickle; /opt/anaconda3/lib/python3.11/site-packages/numpy/lib/npyio.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/lib/npyio.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/lib/npyio.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/lib/polynomial.data.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/lib/polynomial.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/lib/polynomial.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/lib/polynomial.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/lib/scimath.data.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/lib/scimath.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/lib/scimath.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/lib/scimath.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/lib/shape_base.data.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/lib/shape_base.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/lib/shape_base.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/lib/shape_base.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/lib/stride_tricks.data.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/lib/stride_tricks.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/lib/stride_tricks.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/lib/stride_tricks.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/lib/twodim_base.data.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/lib/twodim_base.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/lib/twodim_base.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/lib/twodim_base.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/lib/type_check.data.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/lib/type_check.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/lib/type_check.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/lib/type_check.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/lib/ufunclike.data.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/lib/ufunclike.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/lib/ufunclike.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/lib/ufunclike.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/lib/utils.data.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/lib/utils.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/lib/utils.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/lib/utils.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/linalg/__init__.data.json,,numpy._pytesttester.Py; /opt/anaconda3/lib/python3.11/site-packages/numpy/linalg/__init__.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/linalg/__init__.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/linalg/__init__.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/linalg/linalg.data.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/linalg/linalg.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/linalg/linalg.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/linalg/linalg.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/ma/__init__.data.json,,numpy._pytesttester.Py; /opt/anaconda3/lib/python3.11/site-packages/numpy/ma/__init__.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/ma/__init__.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/ma/__init__.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/ma/core.data.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/ma/core.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/ma/core.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/ma/core.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/ma/extras.data.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/ma/extras.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/ma/extras.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/ma/extras.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/ma/mrecords.data.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/ma/mrecords.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/ma/mrecords.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/ma/mrecords.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/matrixlib/__init__.data.json,,numpy._pytesttester.Py; /opt/anaconda3/lib/python3.11/site-packages/numpy/matrixlib/__init__.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/matrixlib/__init__.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/matrixlib/__init__.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/matrixlib/defmatrix.data.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/matrixlib/defmatrix.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/matrixlib/defmatrix.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/matrixlib/defmatrix.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/polynomial/__init__.data.json,,numpy._pytesttester.Py; /opt/anaconda3/lib/python3.11/site-packages/numpy/polynomial/__init__.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/polynomial/__init__.meta.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/polynomial/__init__.pyi,pending_asset_match,unknown,likely,generated_unused
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/polynomial/_polybase.data.json,,/opt/anaconda3/lib/python3.11/site-packages/numpy/polynomial/_polybase.pyi,pending_asset_match,unknown,likely,generated_unused
