base_route_proxy_id,customer_configuration_id,customer_count,vehicle_count,seed,route_index,depot_candidate_id,eligible_depot_candidate_count,selected_depot_count,customer_count_on_route,haversine_distance_km,road_adjusted_distance_km,network_distance_km,route_proxy_distance_km,route_total_demand_kg,service_time_total_min,route_generation_method,route_proxy_limitation
C025_V01_S001_R01,C025_S001,25,1,1,1,DEP_022,440,1,25,143.96244234921434,179.95305293651793,,179.95305293651793,464.0,254.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S012_R04,C025_S012,25,5,12,4,DEP_022,440,1,4,42.71267551550287,53.39084439437859,,53.39084439437859,92.0,32.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S012_R05,C025_S012,25,5,12,5,DEP_022,440,1,9,70.45365726429051,88.06707158036315,,88.06707158036315,144.0,88.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V01_S013_R01,C025_S013,25,1,13,1,DEP_438,440,1,25,191.14201942558765,238.92752428198457,,238.92752428198457,435.0,241.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V03_S013_R01,C025_S013,25,3,13,1,DEP_438,440,1,11,71.07402085066768,88.8425260633346,,88.8425260633346,173.0,97.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V03_S013_R02,C025_S013,25,3,13,2,DEP_438,440,1,5,91.8905274133275,114.86315926665938,,114.86315926665938,97.0,56.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V03_S013_R03,C025_S013,25,3,13,3,DEP_438,440,1,9,61.49972133121757,76.87465166402197,,76.87465166402197,165.0,88.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S013_R01,C025_S013,25,5,13,1,DEP_438,440,1,8,52.13500817819063,65.16876022273829,,65.16876022273829,152.0,82.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S013_R02,C025_S013,25,5,13,2,DEP_438,440,1,1,67.62398294732819,84.52997868416023,,84.52997868416023,5.0,11.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S013_R03,C025_S013,25,5,13,3,DEP_438,440,1,6,59.52389756341067,74.40487195426334,,74.40487195426334,110.0,61.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S013_R04,C025_S013,25,5,13,4,DEP_438,440,1,5,75.57568010336166,94.46960012920208,,94.46960012920208,105.0,51.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S013_R05,C025_S013,25,5,13,5,DEP_438,440,1,5,37.28577824014177,46.60722280017721,,46.60722280017721,63.0,36.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V01_S014_R01,C025_S014,25,1,14,1,DEP_438,440,1,25,219.8631160328747,274.82889504109335,,274.82889504109335,397.0,223.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V03_S014_R01,C025_S014,25,3,14,1,DEP_438,440,1,12,77.34182301305779,96.67727876632225,,96.67727876632225,207.0,99.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V03_S014_R02,C025_S014,25,3,14,2,DEP_438,440,1,11,69.85901026094493,87.32376282618117,,87.32376282618117,157.0,105.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V03_S014_R03,C025_S014,25,3,14,3,DEP_438,440,1,2,76.5943133824498,95.74289172806225,,95.74289172806225,33.0,19.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S014_R01,C025_S014,25,5,14,1,DEP_438,440,1,6,39.33914300502139,49.17392875627674,,49.17392875627674,84.0,54.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S014_R02,C025_S014,25,5,14,2,DEP_438,440,1,2,76.5943133824498,95.74289172806225,,95.74289172806225,33.0,19.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S014_R03,C025_S014,25,5,14,3,DEP_438,440,1,5,41.49025117064795,51.86281396330994,,51.86281396330994,76.0,49.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S014_R04,C025_S014,25,5,14,4,DEP_438,440,1,3,46.3522559240481,57.94031990506013,,57.94031990506013,55.0,25.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S014_R05,C025_S014,25,5,14,5,DEP_438,440,1,9,50.85506010334787,63.56882512918483,,63.56882512918483,149.0,76.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V01_S015_R01,C025_S015,25,1,15,1,DEP_022,440,1,25,190.28191827193876,237.85239783992347,,237.85239783992347,444.0,227.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V03_S015_R01,C025_S015,25,3,15,1,DEP_022,440,1,4,78.83383440511508,98.54229300639386,,98.54229300639386,89.0,36.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V03_S015_R02,C025_S015,25,3,15,2,DEP_022,440,1,12,86.98592791611473,108.73240989514342,,108.73240989514342,206.0,99.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V03_S015_R03,C025_S015,25,3,15,3,DEP_022,440,1,9,50.31598874092512,62.8949859261564,,62.8949859261564,149.0,92.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S015_R01,C025_S015,25,5,15,1,DEP_022,440,1,7,41.07515676350184,51.3439459543773,,51.3439459543773,97.0,73.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S015_R02,C025_S015,25,5,15,2,DEP_022,440,1,11,55.428697210125804,69.28587151265725,,69.28587151265725,223.0,97.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S015_R03,C025_S015,25,5,15,3,DEP_022,440,1,3,51.55341080111623,64.44176350139529,,64.44176350139529,35.0,21.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S015_R04,C025_S015,25,5,15,4,DEP_022,440,1,2,63.87054435305741,79.83818044132177,,79.83818044132177,35.0,12.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S015_R05,C025_S015,25,5,15,5,DEP_022,440,1,2,44.05521877220694,55.06902346525868,,55.06902346525868,54.0,24.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V01_S016_R01,C025_S016,25,1,16,1,DEP_059,440,1,25,183.1136930805423,228.8921163506779,,228.8921163506779,431.0,242.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V03_S016_R01,C025_S016,25,3,16,1,DEP_059,440,1,5,84.56678930568522,105.70848663210653,,105.70848663210653,90.0,44.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V03_S016_R02,C025_S016,25,3,16,2,DEP_059,440,1,13,85.30402289962879,106.63002862453598,,106.63002862453598,233.0,119.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V03_S016_R03,C025_S016,25,3,16,3,DEP_059,440,1,7,37.053205995859095,46.31650749482387,,46.31650749482387,108.0,79.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S016_R01,C025_S016,25,5,16,1,DEP_059,440,1,7,36.764358310725214,45.95544788840652,,45.95544788840652,131.0,61.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S016_R02,C025_S016,25,5,16,2,DEP_059,440,1,7,37.053205995859095,46.31650749482387,,46.31650749482387,108.0,79.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S016_R03,C025_S016,25,5,16,3,DEP_059,440,1,6,50.760486874574326,63.45060859321791,,63.45060859321791,102.0,58.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S016_R04,C025_S016,25,5,16,4,DEP_059,440,1,3,47.90907756398295,59.886346954978684,,59.886346954978684,44.0,26.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S016_R05,C025_S016,25,5,16,5,DEP_059,440,1,2,57.58523857596063,71.98154821995078,,71.98154821995078,46.0,18.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V01_S017_R01,C025_S017,25,1,17,1,DEP_022,440,1,25,243.4738421794218,304.34230272427726,,304.34230272427726,460.0,282.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V03_S017_R01,C025_S017,25,3,17,1,DEP_022,440,1,1,73.39652735695218,91.74565919619022,,91.74565919619022,15.0,12.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V03_S017_R02,C025_S017,25,3,17,2,DEP_022,440,1,15,103.32397067153777,129.1549633394222,,129.1549633394222,247.0,175.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V03_S017_R03,C025_S017,25,3,17,3,DEP_022,440,1,9,78.18445995740704,97.73057494675881,,97.73057494675881,198.0,95.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S017_R01,C025_S017,25,5,17,1,DEP_022,440,1,5,61.32751784329969,76.65939730412461,,76.65939730412461,79.0,61.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S017_R02,C025_S017,25,5,17,2,DEP_022,440,1,6,43.19261280704942,53.990766008811775,,53.990766008811775,122.0,71.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S017_R03,C025_S017,25,5,17,3,DEP_022,440,1,1,73.39652735695218,91.74565919619022,,91.74565919619022,15.0,12.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S017_R04,C025_S017,25,5,17,4,DEP_022,440,1,10,73.39097117065347,91.73871396331684,,91.73871396331684,168.0,114.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S017_R05,C025_S017,25,5,17,5,DEP_022,440,1,3,47.65261985474696,59.565774818433695,,59.565774818433695,76.0,24.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V01_S018_R01,C025_S018,25,1,18,1,DEP_022,440,1,25,214.41437342013847,268.0179667751731,,268.0179667751731,438.0,256.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V03_S018_R01,C025_S018,25,3,18,1,DEP_022,440,1,12,73.94340222992429,92.42925278740536,,92.42925278740536,219.0,127.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V03_S018_R02,C025_S018,25,3,18,2,DEP_022,440,1,7,79.5777343695511,99.47216796193887,,99.47216796193887,122.0,70.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V03_S018_R03,C025_S018,25,3,18,3,DEP_022,440,1,6,79.8539678353349,99.81745979416863,,99.81745979416863,97.0,59.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S018_R01,C025_S018,25,5,18,1,DEP_022,440,1,7,79.5777343695511,99.47216796193887,,99.47216796193887,122.0,70.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S018_R02,C025_S018,25,5,18,2,DEP_022,440,1,4,47.88292265691547,59.853653321144336,,59.853653321144336,55.0,33.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S018_R03,C025_S018,25,5,18,3,DEP_022,440,1,5,30.073086107281576,37.59135763410197,,37.59135763410197,79.0,64.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S018_R04,C025_S018,25,5,18,4,DEP_022,440,1,7,43.36377672527408,54.2047209065926,,54.2047209065926,140.0,63.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S018_R05,C025_S018,25,5,18,5,DEP_022,440,1,2,65.49076808196733,81.86346010245916,,81.86346010245916,42.0,26.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V01_S019_R01,C025_S019,25,1,19,1,DEP_022,440,1,25,187.18634048376552,233.9829256047069,,233.9829256047069,430.0,244.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V03_S019_R01,C025_S019,25,3,19,1,DEP_022,440,1,8,96.1167350589672,120.145918823709,,120.145918823709,162.0,78.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V03_S019_R02,C025_S019,25,3,19,2,DEP_022,440,1,12,85.72853880316329,107.16067350395411,,107.16067350395411,195.0,109.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V03_S019_R03,C025_S019,25,3,19,3,DEP_022,440,1,5,30.029131113814664,37.53641389226833,,37.53641389226833,73.0,57.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S019_R01,C025_S019,25,5,19,1,DEP_022,440,1,5,30.029131113814664,37.53641389226833,,37.53641389226833,73.0,57.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S019_R02,C025_S019,25,5,19,2,DEP_022,440,1,9,45.935016863800925,57.41877107975115,,57.41877107975115,150.0,85.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S019_R03,C025_S019,25,5,19,3,DEP_022,440,1,5,68.46108558354845,85.57635697943556,,85.57635697943556,94.0,50.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S019_R04,C025_S019,25,5,19,4,DEP_022,440,1,3,47.076676570290054,58.84584571286257,,58.84584571286257,45.0,24.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S019_R05,C025_S019,25,5,19,5,DEP_022,440,1,3,54.603241706093485,68.25405213261686,,68.25405213261686,68.0,28.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V01_S020_R01,C025_S020,25,1,20,1,DEP_438,440,1,25,173.99191259216363,217.48989074020454,,217.48989074020454,445.0,238.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V03_S020_R01,C025_S020,25,3,20,1,DEP_438,440,1,6,64.04576513876462,80.05720642345578,,80.05720642345578,89.0,51.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V03_S020_R02,C025_S020,25,3,20,2,DEP_438,440,1,7,84.64188632028632,105.80235790035789,,105.80235790035789,143.0,75.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V03_S020_R03,C025_S020,25,3,20,3,DEP_438,440,1,12,63.81203114106204,79.76503892632755,,79.76503892632755,213.0,112.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S020_R01,C025_S020,25,5,20,1,DEP_438,440,1,1,70.27052537523873,87.83815671904841,,87.83815671904841,20.0,15.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S020_R02,C025_S020,25,5,20,2,DEP_438,440,1,7,33.001963705112956,41.252454631391196,,41.252454631391196,98.0,65.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
