name,file,schema,data_type,semantic_meaning,unit,provenance,cardinality,non_null_distinct,null_count,null_rate,uniqueness,current_use
cell_03,03_data/processed/traffic_simulation/demand/household_parcel_v1/additional/ss531.csv,source_row;row_type;cell_01;cell_02;cell_03;cell_04;cell_05;cell_06;cell_07,CSV UTF-8 text; logical=string,source column cell_03; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,CANDIDATE_SAVED_SYNTHETIC_OR_SOURCE_STATISTIC; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,209,11,8,0.03827751196172249,NOT_UNIQUE,CANDIDATE_SAVED_SYNTHETIC_OR_SOURCE_STATISTIC
cell_04,03_data/processed/traffic_simulation/demand/household_parcel_v1/additional/ss531.csv,source_row;row_type;cell_01;cell_02;cell_03;cell_04;cell_05;cell_06;cell_07,CSV UTF-8 text; logical=string,source column cell_04; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,CANDIDATE_SAVED_SYNTHETIC_OR_SOURCE_STATISTIC; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,209,11,8,0.03827751196172249,NOT_UNIQUE,CANDIDATE_SAVED_SYNTHETIC_OR_SOURCE_STATISTIC
cell_05,03_data/processed/traffic_simulation/demand/household_parcel_v1/additional/ss531.csv,source_row;row_type;cell_01;cell_02;cell_03;cell_04;cell_05;cell_06;cell_07,CSV UTF-8 text; logical=string,source column cell_05; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,CANDIDATE_SAVED_SYNTHETIC_OR_SOURCE_STATISTIC; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,209,5,8,0.03827751196172249,NOT_UNIQUE,CANDIDATE_SAVED_SYNTHETIC_OR_SOURCE_STATISTIC
cell_06,03_data/processed/traffic_simulation/demand/household_parcel_v1/additional/ss531.csv,source_row;row_type;cell_01;cell_02;cell_03;cell_04;cell_05;cell_06;cell_07,CSV UTF-8 text; logical=string,source column cell_06; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,CANDIDATE_SAVED_SYNTHETIC_OR_SOURCE_STATISTIC; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,209,5,8,0.03827751196172249,NOT_UNIQUE,CANDIDATE_SAVED_SYNTHETIC_OR_SOURCE_STATISTIC
cell_07,03_data/processed/traffic_simulation/demand/household_parcel_v1/additional/ss531.csv,source_row;row_type;cell_01;cell_02;cell_03;cell_04;cell_05;cell_06;cell_07,CSV UTF-8 text; logical=string,source column cell_07; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,CANDIDATE_SAVED_SYNTHETIC_OR_SOURCE_STATISTIC; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,209,102,7,0.03349282296650718,NOT_UNIQUE,CANDIDATE_SAVED_SYNTHETIC_OR_SOURCE_STATISTIC
source_row,03_data/processed/traffic_simulation/demand/household_parcel_v1/additional/ss532.csv,source_row;row_type;cell_01;cell_02;cell_03;cell_04;cell_05;cell_06;cell_07,CSV UTF-8 text; logical=integer,upstream table row reference,row index,CANDIDATE_SAVED_SYNTHETIC_OR_SOURCE_STATISTIC; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,1359,1359,0,0.0,UNIQUE_NON_NULL,CANDIDATE_SAVED_SYNTHETIC_OR_SOURCE_STATISTIC
row_type,03_data/processed/traffic_simulation/demand/household_parcel_v1/additional/ss532.csv,source_row;row_type;cell_01;cell_02;cell_03;cell_04;cell_05;cell_06;cell_07,CSV UTF-8 text; logical=string,source column row_type; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,CANDIDATE_SAVED_SYNTHETIC_OR_SOURCE_STATISTIC; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,1359,4,0,0.0,NOT_UNIQUE,CANDIDATE_SAVED_SYNTHETIC_OR_SOURCE_STATISTIC
cell_01,03_data/processed/traffic_simulation/demand/household_parcel_v1/additional/ss532.csv,source_row;row_type;cell_01;cell_02;cell_03;cell_04;cell_05;cell_06;cell_07,CSV UTF-8 text; logical=string,source column cell_01; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,CANDIDATE_SAVED_SYNTHETIC_OR_SOURCE_STATISTIC; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,1359,15,3,0.002207505518763797,NOT_UNIQUE,CANDIDATE_SAVED_SYNTHETIC_OR_SOURCE_STATISTIC
cell_02,03_data/processed/traffic_simulation/demand/household_parcel_v1/additional/ss532.csv,source_row;row_type;cell_01;cell_02;cell_03;cell_04;cell_05;cell_06;cell_07,CSV UTF-8 text; logical=string,source column cell_02; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,CANDIDATE_SAVED_SYNTHETIC_OR_SOURCE_STATISTIC; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,1359,10,8,0.005886681383370125,NOT_UNIQUE,CANDIDATE_SAVED_SYNTHETIC_OR_SOURCE_STATISTIC
cell_03,03_data/processed/traffic_simulation/demand/household_parcel_v1/additional/ss532.csv,source_row;row_type;cell_01;cell_02;cell_03;cell_04;cell_05;cell_06;cell_07,CSV UTF-8 text; logical=string,source column cell_03; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,CANDIDATE_SAVED_SYNTHETIC_OR_SOURCE_STATISTIC; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,1359,26,8,0.005886681383370125,NOT_UNIQUE,CANDIDATE_SAVED_SYNTHETIC_OR_SOURCE_STATISTIC
cell_04,03_data/processed/traffic_simulation/demand/household_parcel_v1/additional/ss532.csv,source_row;row_type;cell_01;cell_02;cell_03;cell_04;cell_05;cell_06;cell_07,CSV UTF-8 text; logical=string,source column cell_04; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,CANDIDATE_SAVED_SYNTHETIC_OR_SOURCE_STATISTIC; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,1359,26,8,0.005886681383370125,NOT_UNIQUE,CANDIDATE_SAVED_SYNTHETIC_OR_SOURCE_STATISTIC
cell_05,03_data/processed/traffic_simulation/demand/household_parcel_v1/additional/ss532.csv,source_row;row_type;cell_01;cell_02;cell_03;cell_04;cell_05;cell_06;cell_07,CSV UTF-8 text; logical=string,source column cell_05; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,CANDIDATE_SAVED_SYNTHETIC_OR_SOURCE_STATISTIC; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,1359,7,8,0.005886681383370125,NOT_UNIQUE,CANDIDATE_SAVED_SYNTHETIC_OR_SOURCE_STATISTIC
cell_06,03_data/processed/traffic_simulation/demand/household_parcel_v1/additional/ss532.csv,source_row;row_type;cell_01;cell_02;cell_03;cell_04;cell_05;cell_06;cell_07,CSV UTF-8 text; logical=string,source column cell_06; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,CANDIDATE_SAVED_SYNTHETIC_OR_SOURCE_STATISTIC; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,1359,7,8,0.005886681383370125,NOT_UNIQUE,CANDIDATE_SAVED_SYNTHETIC_OR_SOURCE_STATISTIC
cell_07,03_data/processed/traffic_simulation/demand/household_parcel_v1/additional/ss532.csv,source_row;row_type;cell_01;cell_02;cell_03;cell_04;cell_05;cell_06;cell_07,CSV UTF-8 text; logical=string,source column cell_07; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,CANDIDATE_SAVED_SYNTHETIC_OR_SOURCE_STATISTIC; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,1359,265,7,0.0051508462104488595,NOT_UNIQUE,CANDIDATE_SAVED_SYNTHETIC_OR_SOURCE_STATISTIC
source_row,03_data/processed/traffic_simulation/demand/household_parcel_v1/additional/ss534.csv,source_row;row_type;cell_01;cell_02;cell_03;cell_04;cell_05,CSV UTF-8 text; logical=integer,upstream table row reference,row index,CANDIDATE_SAVED_SYNTHETIC_OR_SOURCE_STATISTIC; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,87,87,0,0.0,UNIQUE_NON_NULL,CANDIDATE_SAVED_SYNTHETIC_OR_SOURCE_STATISTIC
row_type,03_data/processed/traffic_simulation/demand/household_parcel_v1/additional/ss534.csv,source_row;row_type;cell_01;cell_02;cell_03;cell_04;cell_05,CSV UTF-8 text; logical=string,source column row_type; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,CANDIDATE_SAVED_SYNTHETIC_OR_SOURCE_STATISTIC; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,87,4,0,0.0,NOT_UNIQUE,CANDIDATE_SAVED_SYNTHETIC_OR_SOURCE_STATISTIC
cell_01,03_data/processed/traffic_simulation/demand/household_parcel_v1/additional/ss534.csv,source_row;row_type;cell_01;cell_02;cell_03;cell_04;cell_05,CSV UTF-8 text; logical=string,source column cell_01; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,CANDIDATE_SAVED_SYNTHETIC_OR_SOURCE_STATISTIC; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,87,19,3,0.034482758620689655,NOT_UNIQUE,CANDIDATE_SAVED_SYNTHETIC_OR_SOURCE_STATISTIC
cell_02,03_data/processed/traffic_simulation/demand/household_parcel_v1/additional/ss534.csv,source_row;row_type;cell_01;cell_02;cell_03;cell_04;cell_05,CSV UTF-8 text; logical=string,source column cell_02; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,CANDIDATE_SAVED_SYNTHETIC_OR_SOURCE_STATISTIC; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,87,14,8,0.09195402298850575,NOT_UNIQUE,CANDIDATE_SAVED_SYNTHETIC_OR_SOURCE_STATISTIC
cell_03,03_data/processed/traffic_simulation/demand/household_parcel_v1/additional/ss534.csv,source_row;row_type;cell_01;cell_02;cell_03;cell_04;cell_05,CSV UTF-8 text; logical=string,source column cell_03; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,CANDIDATE_SAVED_SYNTHETIC_OR_SOURCE_STATISTIC; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,87,7,8,0.09195402298850575,NOT_UNIQUE,CANDIDATE_SAVED_SYNTHETIC_OR_SOURCE_STATISTIC
cell_04,03_data/processed/traffic_simulation/demand/household_parcel_v1/additional/ss534.csv,source_row;row_type;cell_01;cell_02;cell_03;cell_04;cell_05,CSV UTF-8 text; logical=string,source column cell_04; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,CANDIDATE_SAVED_SYNTHETIC_OR_SOURCE_STATISTIC; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,87,7,8,0.09195402298850575,NOT_UNIQUE,CANDIDATE_SAVED_SYNTHETIC_OR_SOURCE_STATISTIC
cell_05,03_data/processed/traffic_simulation/demand/household_parcel_v1/additional/ss534.csv,source_row;row_type;cell_01;cell_02;cell_03;cell_04;cell_05,CSV UTF-8 text; logical=string,source column cell_05; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,CANDIDATE_SAVED_SYNTHETIC_OR_SOURCE_STATISTIC; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,87,58,7,0.08045977011494253,NOT_UNIQUE,CANDIDATE_SAVED_SYNTHETIC_OR_SOURCE_STATISTIC
source_row,03_data/processed/traffic_simulation/demand/household_parcel_v1/additional/ss535.csv,source_row;row_type;cell_01;cell_02;cell_03;cell_04;cell_05,CSV UTF-8 text; logical=integer,upstream table row reference,row index,CANDIDATE_SAVED_SYNTHETIC_OR_SOURCE_STATISTIC; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,39,39,0,0.0,UNIQUE_NON_NULL,CANDIDATE_SAVED_SYNTHETIC_OR_SOURCE_STATISTIC
row_type,03_data/processed/traffic_simulation/demand/household_parcel_v1/additional/ss535.csv,source_row;row_type;cell_01;cell_02;cell_03;cell_04;cell_05,CSV UTF-8 text; logical=string,source column row_type; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,CANDIDATE_SAVED_SYNTHETIC_OR_SOURCE_STATISTIC; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,39,4,0,0.0,NOT_UNIQUE,CANDIDATE_SAVED_SYNTHETIC_OR_SOURCE_STATISTIC
cell_01,03_data/processed/traffic_simulation/demand/household_parcel_v1/additional/ss535.csv,source_row;row_type;cell_01;cell_02;cell_03;cell_04;cell_05,CSV UTF-8 text; logical=string,source column cell_01; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,CANDIDATE_SAVED_SYNTHETIC_OR_SOURCE_STATISTIC; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,39,11,3,0.07692307692307693,NOT_UNIQUE,CANDIDATE_SAVED_SYNTHETIC_OR_SOURCE_STATISTIC
cell_02,03_data/processed/traffic_simulation/demand/household_parcel_v1/additional/ss535.csv,source_row;row_type;cell_01;cell_02;cell_03;cell_04;cell_05,CSV UTF-8 text; logical=string,source column cell_02; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,CANDIDATE_SAVED_SYNTHETIC_OR_SOURCE_STATISTIC; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,39,6,8,0.20512820512820512,NOT_UNIQUE,CANDIDATE_SAVED_SYNTHETIC_OR_SOURCE_STATISTIC
cell_03,03_data/processed/traffic_simulation/demand/household_parcel_v1/additional/ss535.csv,source_row;row_type;cell_01;cell_02;cell_03;cell_04;cell_05,CSV UTF-8 text; logical=string,source column cell_03; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,CANDIDATE_SAVED_SYNTHETIC_OR_SOURCE_STATISTIC; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,39,7,8,0.20512820512820512,NOT_UNIQUE,CANDIDATE_SAVED_SYNTHETIC_OR_SOURCE_STATISTIC
cell_04,03_data/processed/traffic_simulation/demand/household_parcel_v1/additional/ss535.csv,source_row;row_type;cell_01;cell_02;cell_03;cell_04;cell_05,CSV UTF-8 text; logical=string,source column cell_04; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,CANDIDATE_SAVED_SYNTHETIC_OR_SOURCE_STATISTIC; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,39,7,8,0.20512820512820512,NOT_UNIQUE,CANDIDATE_SAVED_SYNTHETIC_OR_SOURCE_STATISTIC
cell_05,03_data/processed/traffic_simulation/demand/household_parcel_v1/additional/ss535.csv,source_row;row_type;cell_01;cell_02;cell_03;cell_04;cell_05,CSV UTF-8 text; logical=string,source column cell_05; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,CANDIDATE_SAVED_SYNTHETIC_OR_SOURCE_STATISTIC; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,39,32,7,0.1794871794871795,UNIQUE_NON_NULL,CANDIDATE_SAVED_SYNTHETIC_OR_SOURCE_STATISTIC
dataset_id,03_data/processed/traffic_simulation/demand/household_parcel_v1/household_delivery_frequency.csv,dataset_id;frequency_code;frequency_label;is_detail;provenance_type;schema_version;source_file;source_row;source_sheet;unit;value,CSV UTF-8 text; logical=string,source entity/category identifier; meaning limited to file schema,identifier/category,CANDIDATE_SAVED_SYNTHETIC_OR_SOURCE_STATISTIC; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,12,1,0,0.0,NOT_UNIQUE,CANDIDATE_SAVED_SYNTHETIC_OR_SOURCE_STATISTIC
frequency_code,03_data/processed/traffic_simulation/demand/household_parcel_v1/household_delivery_frequency.csv,dataset_id;frequency_code;frequency_label;is_detail;provenance_type;schema_version;source_file;source_row;source_sheet;unit;value,CSV UTF-8 text; logical=string,source entity/category identifier; meaning limited to file schema,identifier/category,CANDIDATE_SAVED_SYNTHETIC_OR_SOURCE_STATISTIC; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,12,12,0,0.0,UNIQUE_NON_NULL,CANDIDATE_SAVED_SYNTHETIC_OR_SOURCE_STATISTIC
frequency_label,03_data/processed/traffic_simulation/demand/household_parcel_v1/household_delivery_frequency.csv,dataset_id;frequency_code;frequency_label;is_detail;provenance_type;schema_version;source_file;source_row;source_sheet;unit;value,CSV UTF-8 text; logical=string,source column frequency_label; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,CANDIDATE_SAVED_SYNTHETIC_OR_SOURCE_STATISTIC; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,12,12,0,0.0,UNIQUE_NON_NULL,CANDIDATE_SAVED_SYNTHETIC_OR_SOURCE_STATISTIC
is_detail,03_data/processed/traffic_simulation/demand/household_parcel_v1/household_delivery_frequency.csv,dataset_id;frequency_code;frequency_label;is_detail;provenance_type;schema_version;source_file;source_row;source_sheet;unit;value,CSV UTF-8 text; logical=boolean,source column is_detail; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,CANDIDATE_SAVED_SYNTHETIC_OR_SOURCE_STATISTIC; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,12,2,0,0.0,NOT_UNIQUE,CANDIDATE_SAVED_SYNTHETIC_OR_SOURCE_STATISTIC
provenance_type,03_data/processed/traffic_simulation/demand/household_parcel_v1/household_delivery_frequency.csv,dataset_id;frequency_code;frequency_label;is_detail;provenance_type;schema_version;source_file;source_row;source_sheet;unit;value,CSV UTF-8 text; logical=string,source classification label; does not upgrade synthetic input to observation,category,CANDIDATE_SAVED_SYNTHETIC_OR_SOURCE_STATISTIC; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,12,1,0,0.0,NOT_UNIQUE,CANDIDATE_SAVED_SYNTHETIC_OR_SOURCE_STATISTIC
schema_version,03_data/processed/traffic_simulation/demand/household_parcel_v1/household_delivery_frequency.csv,dataset_id;frequency_code;frequency_label;is_detail;provenance_type;schema_version;source_file;source_row;source_sheet;unit;value,CSV UTF-8 text; logical=string,source metadata / reference / state; retain verbatim,metadata,CANDIDATE_SAVED_SYNTHETIC_OR_SOURCE_STATISTIC; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,12,1,0,0.0,NOT_UNIQUE,CANDIDATE_SAVED_SYNTHETIC_OR_SOURCE_STATISTIC
